average_distance_to_future	average_diversity_in_future	error_type	future_timepoint	null_validation_error	optimal_validation_error	predictors	sample	timepoint	type	validation_error	validation_n	validation_timepoint
9.656770607003276	8.582242122319999	validation	2032-10-01	8.112485885620117	4.156171798706056	ep_star-ne_star	simulated_sample_3	2032-10-01	simulated	8.502313613891603	630	2031-10-01
8.357423437710937	8.667964721333995	validation	2033-04-01	7.566833972930907	3.7286555767059326	ep_star-ne_star	simulated_sample_3	2033-04-01	simulated	6.723763942718506	630	2032-04-01
9.192795718444243	7.536175252210004	validation	2033-10-01	9.075377464294434	4.591598510742188	ep_star-ne_star	simulated_sample_3	2033-10-01	simulated	8.088154792785645	630	2032-10-01
7.7716079938392655	8.491161514726008	validation	2034-04-01	8.042771339416504	4.256805419921875	ep_star-ne_star	simulated_sample_3	2034-04-01	simulated	6.579387187957764	630	2033-04-01
9.95200641555721	7.971800384174003	validation	2034-10-01	9.798734664916992	4.49855899810791	ep_star-ne_star	simulated_sample_3	2034-10-01	simulated	9.08877182006836	630	2033-10-01
10.492818931846765	8.122838474983997	validation	2035-04-01	10.012824058532717	4.250570297241212	ep_star-ne_star	simulated_sample_3	2035-04-01	simulated	9.333597183227539	630	2034-04-01
9.13941059773982	9.719453672458	validation	2035-10-01	8.239439010620117	4.487292766571045	ep_star-ne_star	simulated_sample_3	2035-10-01	simulated	7.834558486938477	630	2034-10-01
9.075624857447565	10.374733690232	validation	2036-04-01	8.096508979797362	4.763169765472412	ep_star-ne_star	simulated_sample_3	2036-04-01	simulated	7.242048740386963	630	2035-04-01
9.869836295669419	9.286524938412008	validation	2036-10-01	7.909486770629883	3.3251097202301025	ep_star-ne_star	simulated_sample_3	2036-10-01	simulated	8.094162940979004	630	2035-10-01
8.461813990712134	5.6066727234180025	validation	2037-04-01	8.868370056152344	4.187769412994385	ep_star-ne_star	simulated_sample_3	2037-04-01	simulated	7.306375980377197	630	2036-04-01
8.47636096949543	6.616510491038	validation	2037-10-01	8.721632957458496	4.502758979797363	ep_star-ne_star	simulated_sample_3	2037-10-01	simulated	7.478374481201173	630	2036-10-01
6.6201036223618965	5.352808357684	validation	2038-04-01	6.3821067810058585	4.2280097007751465	ep_star-ne_star	simulated_sample_3	2038-04-01	simulated	5.915127754211426	630	2037-04-01
7.726629114487537	7.290070272527993	validation	2038-10-01	7.457705974578857	4.831350803375244	ep_star-ne_star	simulated_sample_3	2038-10-01	simulated	6.61172342300415	630	2037-10-01
6.044315917812854	8.196229306242005	validation	2039-04-01	5.239253044128418	3.1054012775421143	ep_star-ne_star	simulated_sample_3	2039-04-01	simulated	4.754324913024902	630	2038-04-01
8.670785594983402	9.258813735699995	validation	2039-10-01	8.122015953063965	4.593120098114014	ep_star-ne_star	simulated_sample_3	2039-10-01	simulated	7.089799880981445	630	2038-10-01
10.542611453400378	6.1563412612040045	validation	2040-04-01	10.507323265075684	4.378916263580321	ep_star-ne_star	simulated_sample_3	2040-04-01	simulated	9.495888710021973	630	2039-04-01
10.556271922630977	8.135617632332	validation	2040-10-01	8.600804328918457	4.335620880126953	ep_star-ne_star	simulated_sample_3	2040-10-01	simulated	9.21725082397461	630	2039-10-01
10.09912328523757	7.644398555647989	validation	2024-10-01	8.870807647705078	4.645459175109863	ep_x-ne_star	simulated_sample_3	2024-10-01	simulated	8.923315048217773	630	2023-10-01
9.639158362458012	9.214786541619999	validation	2025-04-01	8.351673126220701	4.680326461791992	ep_x-ne_star	simulated_sample_3	2025-04-01	simulated	8.342223167419434	630	2024-04-01
9.50657465857659	7.3133370556039985	validation	2025-10-01	10.027960777282717	5.221319198608398	ep_x-ne_star	simulated_sample_3	2025-10-01	simulated	8.620578765869139	630	2024-10-01
11.259314648615275	6.320209085518007	validation	2026-04-01	11.031343460083008	5.352275371551514	ep_x-ne_star	simulated_sample_3	2026-04-01	simulated	10.400940895080566	630	2025-04-01
8.812007186913931	9.350948030285998	validation	2026-10-01	8.81419563293457	5.163720607757568	ep_x-ne_star	simulated_sample_3	2026-10-01	simulated	7.7912964820861825	630	2025-10-01
9.060822463805463	10.149633216753996	validation	2027-04-01	8.9808349609375	5.714028835296631	ep_x-ne_star	simulated_sample_3	2027-04-01	simulated	7.926040172576902	630	2026-04-01
9.536612548127849	7.8844798774339955	validation	2027-10-01	10.137931823730467	3.9359333515167236	ep_x-ne_star	simulated_sample_3	2027-10-01	simulated	8.28164005279541	630	2026-10-01
11.405479115687198	8.443837365721999	validation	2028-04-01	11.224288940429688	4.31951904296875	ep_x-ne_star	simulated_sample_3	2028-04-01	simulated	10.444915771484377	630	2027-04-01
10.223972156957876	9.828334324361997	validation	2028-10-01	9.798771858215332	5.2636146545410165	ep_x-ne_star	simulated_sample_3	2028-10-01	simulated	8.947382926940918	630	2027-10-01
11.430218530742085	8.763936013798006	validation	2029-04-01	10.142375946044922	4.758584976196289	ep_x-ne_star	simulated_sample_3	2029-04-01	simulated	10.182833671569824	630	2028-04-01
10.282975922136066	8.533283295271984	validation	2029-10-01	8.827465057373047	4.664517402648926	ep_x-ne_star	simulated_sample_3	2029-10-01	simulated	8.757861137390138	630	2028-10-01
10.117785940910485	8.658690097949997	validation	2030-04-01	9.13919734954834	4.080113410949707	ep_x-ne_star	simulated_sample_3	2030-04-01	simulated	8.565534591674805	630	2029-04-01
8.947211649847556	9.69787256239	validation	2030-10-01	8.675748825073242	4.457646369934082	ep_x-ne_star	simulated_sample_3	2030-10-01	simulated	7.329846382141112	630	2029-10-01
8.991875575549399	8.506376976652001	validation	2031-04-01	8.897302627563477	5.033621788024902	ep_x-ne_star	simulated_sample_3	2031-04-01	simulated	7.831199169158935	630	2030-04-01
11.412888070637866	8.074936203013996	validation	2031-10-01	11.213544845581056	5.562605857849121	ep_x-ne_star	simulated_sample_3	2031-10-01	simulated	10.269524574279783	630	2030-10-01
11.529958962833383	7.737796974908003	validation	2032-04-01	11.274543762207033	5.817165851593018	ep_x-ne_star	simulated_sample_3	2032-04-01	simulated	10.58116340637207	630	2031-04-01
9.789229108573608	8.582242122319999	validation	2032-10-01	8.112485885620117	4.156171798706056	ep_x-ne_star	simulated_sample_3	2032-10-01	simulated	8.668954849243164	630	2031-10-01
8.370598993904295	8.667964721333995	validation	2033-04-01	7.566833972930907	3.7286555767059326	ep_x-ne_star	simulated_sample_3	2033-04-01	simulated	6.8040361404418945	630	2032-04-01
9.104810162699804	7.536175252210004	validation	2033-10-01	9.075377464294434	4.591598510742188	ep_x-ne_star	simulated_sample_3	2033-10-01	simulated	7.974456787109375	630	2032-10-01
8.160108334477151	8.491161514726008	validation	2034-04-01	8.042771339416504	4.256805419921875	ep_x-ne_star	simulated_sample_3	2034-04-01	simulated	6.849936008453369	630	2033-04-01
10.041288236647668	7.971800384174003	validation	2034-10-01	9.798734664916992	4.49855899810791	ep_x-ne_star	simulated_sample_3	2034-10-01	simulated	9.108321189880373	630	2033-10-01
10.56645425820107	8.122838474983997	validation	2035-04-01	10.012824058532717	4.250570297241212	ep_x-ne_star	simulated_sample_3	2035-04-01	simulated	9.421859741210938	630	2034-04-01
9.321575551304017	9.719453672458	validation	2035-10-01	8.239439010620117	4.487292766571045	ep_x-ne_star	simulated_sample_3	2035-10-01	simulated	8.040923118591309	630	2034-10-01
9.085458442051562	10.374733690232	validation	2036-04-01	8.096508979797362	4.763169765472412	ep_x-ne_star	simulated_sample_3	2036-04-01	simulated	7.25282096862793	630	2035-04-01
9.783271937057846	9.286524938412008	validation	2036-10-01	7.909486770629883	3.3251097202301025	ep_x-ne_star	simulated_sample_3	2036-10-01	simulated	7.955808162689209	630	2035-10-01
8.864127229056816	5.6066727234180025	validation	2037-04-01	8.868370056152344	4.187769412994385	ep_x-ne_star	simulated_sample_3	2037-04-01	simulated	7.711385250091553	630	2036-04-01
8.685582168113672	6.616510491038	validation	2037-10-01	8.721632957458496	4.502758979797363	ep_x-ne_star	simulated_sample_3	2037-10-01	simulated	7.639477729797362	630	2036-10-01
7.1012984167976745	5.352808357684	validation	2038-04-01	6.3821067810058585	4.2280097007751465	ep_x-ne_star	simulated_sample_3	2038-04-01	simulated	6.331749439239503	630	2037-04-01
7.636889830289763	7.290070272527993	validation	2038-10-01	7.457705974578857	4.831350803375244	ep_x-ne_star	simulated_sample_3	2038-10-01	simulated	6.546765804290772	630	2037-10-01
6.1113302213172505	8.196229306242005	validation	2039-04-01	5.239253044128418	3.1054012775421143	ep_x-ne_star	simulated_sample_3	2039-04-01	simulated	4.7701921463012695	630	2038-04-01
8.550224898752635	9.258813735699995	validation	2039-10-01	8.122015953063965	4.593120098114014	ep_x-ne_star	simulated_sample_3	2039-10-01	simulated	7.027632713317871	630	2038-10-01
10.618681066062909	6.1563412612040045	validation	2040-04-01	10.507323265075684	4.378916263580321	ep_x-ne_star	simulated_sample_3	2040-04-01	simulated	9.529756546020508	630	2039-04-01
11.288357957085886	8.135617632332	validation	2040-10-01	8.600804328918457	4.335620880126953	ep_x-ne_star	simulated_sample_3	2040-10-01	simulated	9.980229377746582	630	2039-10-01
8.882434836051171	7.644398555647989	validation	2024-10-01	8.870807647705078	4.645459175109863	lbi-ne_star	simulated_sample_3	2024-10-01	simulated	8.35483455657959	630	2023-10-01
7.272041271584133	9.214786541619999	validation	2025-04-01	8.351673126220701	4.680326461791992	lbi-ne_star	simulated_sample_3	2025-04-01	simulated	7.086295127868652	630	2024-04-01
8.552297460305184	7.3133370556039985	validation	2025-10-01	10.027960777282717	5.221319198608398	lbi-ne_star	simulated_sample_3	2025-10-01	simulated	7.875613212585449	630	2024-10-01
10.451253792452263	6.320209085518007	validation	2026-04-01	11.031343460083008	5.352275371551514	lbi-ne_star	simulated_sample_3	2026-04-01	simulated	9.77243709564209	630	2025-04-01
8.088962279759233	9.350948030285998	validation	2026-10-01	8.81419563293457	5.163720607757568	lbi-ne_star	simulated_sample_3	2026-10-01	simulated	7.643338203430176	630	2025-10-01
8.579457850621075	10.149633216753996	validation	2027-04-01	8.9808349609375	5.714028835296631	lbi-ne_star	simulated_sample_3	2027-04-01	simulated	7.796061038970947	630	2026-04-01
10.324635875145585	7.8844798774339955	validation	2027-10-01	10.137931823730467	3.9359333515167236	lbi-ne_star	simulated_sample_3	2027-10-01	simulated	9.366266250610352	630	2026-10-01
11.842034048043162	8.443837365721999	validation	2028-04-01	11.224288940429688	4.31951904296875	lbi-ne_star	simulated_sample_3	2028-04-01	simulated	11.122011184692383	630	2027-04-01
8.78744179844473	9.828334324361997	validation	2028-10-01	9.798771858215332	5.2636146545410165	lbi-ne_star	simulated_sample_3	2028-10-01	simulated	7.78734016418457	630	2027-10-01
10.46936849766315	8.763936013798006	validation	2029-04-01	10.142375946044922	4.758584976196289	lbi-ne_star	simulated_sample_3	2029-04-01	simulated	9.53499698638916	630	2028-04-01
7.269775104832608	8.533283295271984	validation	2029-10-01	8.827465057373047	4.664517402648926	lbi-ne_star	simulated_sample_3	2029-10-01	simulated	5.904445648193359	630	2028-10-01
9.090174225054852	8.658690097949997	validation	2030-04-01	9.13919734954834	4.080113410949707	lbi-ne_star	simulated_sample_3	2030-04-01	simulated	7.843733310699463	630	2029-04-01
6.572789324016857	9.69787256239	validation	2030-10-01	8.675748825073242	4.457646369934082	lbi-ne_star	simulated_sample_3	2030-10-01	simulated	5.583118438720703	630	2029-10-01
7.033856084630255	8.506376976652001	validation	2031-04-01	8.897302627563477	5.033621788024902	lbi-ne_star	simulated_sample_3	2031-04-01	simulated	6.3308067321777335	630	2030-04-01
10.727967150426023	8.074936203013996	validation	2031-10-01	11.213544845581056	5.562605857849121	lbi-ne_star	simulated_sample_3	2031-10-01	simulated	9.75933074951172	630	2030-10-01
9.211728604271075	7.737796974908003	validation	2032-04-01	11.274543762207033	5.817165851593018	lbi-ne_star	simulated_sample_3	2032-04-01	simulated	8.75969123840332	630	2031-04-01
7.3315125455686685	8.582242122319999	validation	2032-10-01	8.112485885620117	4.156171798706056	lbi-ne_star	simulated_sample_3	2032-10-01	simulated	6.561753749847412	630	2031-10-01
7.7199496693020855	8.667964721333995	validation	2033-04-01	7.566833972930907	3.7286555767059326	lbi-ne_star	simulated_sample_3	2033-04-01	simulated	6.300668239593506	630	2032-04-01
8.705076388215224	7.536175252210004	validation	2033-10-01	9.075377464294434	4.591598510742188	lbi-ne_star	simulated_sample_3	2033-10-01	simulated	8.331412315368652	630	2032-10-01
5.681587757503602	8.491161514726008	validation	2034-04-01	8.042771339416504	4.256805419921875	lbi-ne_star	simulated_sample_3	2034-04-01	simulated	5.352052211761475	630	2033-04-01
8.11738395833944	7.971800384174003	validation	2034-10-01	9.798734664916992	4.49855899810791	lbi-ne_star	simulated_sample_3	2034-10-01	simulated	7.528653621673584	630	2033-10-01
6.637456261805553	8.122838474983997	validation	2035-04-01	10.012824058532717	4.250570297241212	lbi-ne_star	simulated_sample_3	2035-04-01	simulated	6.567594051361084	630	2034-04-01
6.534800349127568	9.719453672458	validation	2035-10-01	8.239439010620117	4.487292766571045	lbi-ne_star	simulated_sample_3	2035-10-01	simulated	5.676064014434815	630	2034-10-01
8.52759929753846	10.374733690232	validation	2036-04-01	8.096508979797362	4.763169765472412	lbi-ne_star	simulated_sample_3	2036-04-01	simulated	8.260375022888184	630	2035-04-01
7.529448896016243	9.286524938412008	validation	2036-10-01	7.909486770629883	3.3251097202301025	lbi-ne_star	simulated_sample_3	2036-10-01	simulated	5.32138729095459	630	2035-10-01
4.759708825854125	5.6066727234180025	validation	2037-04-01	8.868370056152344	4.187769412994385	lbi-ne_star	simulated_sample_3	2037-04-01	simulated	4.633509159088135	630	2036-04-01
7.10351432774089	6.616510491038	validation	2037-10-01	8.721632957458496	4.502758979797363	lbi-ne_star	simulated_sample_3	2037-10-01	simulated	6.815165042877197	630	2036-10-01
5.1813948502896485	5.352808357684	validation	2038-04-01	6.3821067810058585	4.2280097007751465	lbi-ne_star	simulated_sample_3	2038-04-01	simulated	5.024244785308838	630	2037-04-01
6.3453941566900705	7.290070272527993	validation	2038-10-01	7.457705974578857	4.831350803375244	lbi-ne_star	simulated_sample_3	2038-10-01	simulated	6.165237903594973	630	2037-10-01
4.693835403514503	8.196229306242005	validation	2039-04-01	5.239253044128418	3.1054012775421143	lbi-ne_star	simulated_sample_3	2039-04-01	simulated	4.503473281860352	630	2038-04-01
7.955275363582892	9.258813735699995	validation	2039-10-01	8.122015953063965	4.593120098114014	lbi-ne_star	simulated_sample_3	2039-10-01	simulated	7.001344203948975	630	2038-10-01
8.916741663395461	6.1563412612040045	validation	2040-04-01	10.507323265075684	4.378916263580321	lbi-ne_star	simulated_sample_3	2040-04-01	simulated	8.89506721496582	630	2039-04-01
5.768916351153985	8.135617632332	validation	2040-10-01	8.600804328918457	4.335620880126953	lbi-ne_star	simulated_sample_3	2040-10-01	simulated	5.391257762908936	630	2039-10-01
9.062009960088806	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	naive	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	8.188324928283691	420	2003-10-01
7.714525155778028	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	naive	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	6.7095274925231925	462	2004-04-01
6.0103504510571995	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	naive	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	5.266336917877197	346	2004-10-01
7.197455354791424	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	naive	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	5.477935791015625	457	2005-04-01
6.121455869700309	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	naive	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	5.347614288330078	469	2005-10-01
7.948972950173849	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	naive	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	6.48232889175415	379	2006-04-01
6.373121002946008	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	naive	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	4.648070335388184	279	2006-10-01
6.961639513535893	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	naive	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	5.740691661834718	431	2007-04-01
6.5066265633456934	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	naive	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	5.3829874992370605	460	2007-10-01
5.476153931380741	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	naive	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	4.430112838745117	493	2008-04-01
8.077304459728737	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	naive	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	7.344289779663086	461	2008-10-01
8.105445392519787	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	naive	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	6.658369064331055	497	2009-04-01
7.9719807917277565	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	naive	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	6.675353050231934	582	2009-10-01
9.417792249949002	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	naive	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.655935287475586	357	2010-04-01
9.080835033962957	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	naive	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	6.375598430633545	431	2010-10-01
11.213494746354435	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	naive	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	9.327997207641602	684	2011-04-01
9.07905347500125	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	naive	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	5.126896381378174	603	2011-10-01
8.368759799151787	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	naive	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	6.940788269042969	844	2012-04-01
9.219819722314224	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	naive	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	8.387553215026855	608	2012-10-01
6.210427933037053	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	naive	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.759819984436035	595	2013-04-01
7.326912315054188	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	naive	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.242797374725342	483	2013-10-01
9.79914948540725	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	naive	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	7.386805534362793	775	2014-04-01
10.288376645097026	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	naive	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	8.628351211547853	750	2014-10-01
9.060355817784895	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	ep_star	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	8.186000823974611	420	2003-10-01
7.716231516427344	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	ep_star	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	6.717348575592041	462	2004-04-01
6.0109850438402725	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	ep_star	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	5.2449727058410645	346	2004-10-01
9.206685773179307	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	ep_star	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	7.516865253448486	457	2005-04-01
9.13771257908672	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	ep_star	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	8.546687126159668	469	2005-10-01
9.966268351749568	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	ep_star	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	8.446767807006836	379	2006-04-01
8.440766617895164	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	ep_star	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	6.8131422996521	279	2006-10-01
7.8011078189222225	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	ep_star	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	6.537079811096191	431	2007-04-01
6.542266482324267	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	ep_star	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	5.218715190887451	460	2007-10-01
5.411326920131789	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	ep_star	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	4.351114749908446	493	2008-04-01
8.554528340945977	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	ep_star	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	7.8084893226623535	461	2008-10-01
8.400594954788524	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	ep_star	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	6.593532085418701	497	2009-04-01
8.02287515833322	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	ep_star	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	6.754242897033691	582	2009-10-01
9.432005916603245	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	ep_star	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.659249305725098	357	2010-04-01
8.823987714629723	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	ep_star	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	6.213546276092527	431	2010-10-01
11.161485877976922	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	ep_star	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	9.35949420928955	684	2011-04-01
9.401261446074553	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	ep_star	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	5.866648674011231	603	2011-10-01
8.094264704945607	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	ep_star	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	6.687385559082031	844	2012-04-01
9.565772470240445	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	ep_star	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	8.794244766235353	608	2012-10-01
6.0925024122164535	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	ep_star	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.677083492279053	595	2013-04-01
7.3099386577298375	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	ep_star	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.270011901855469	483	2013-10-01
9.838276072090498	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	ep_star	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	7.483969688415527	775	2014-04-01
10.30465544211162	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	ep_star	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	8.651457786560059	750	2014-10-01
8.931528783712134	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	8.037503242492676	420	2003-10-01
7.588693059829932	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	6.54352617263794	462	2004-04-01
5.9128892873952665	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	5.165278911590576	346	2004-10-01
7.065520443594237	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	5.309154033660889	457	2005-04-01
5.936678031586603	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	5.176271915435791	469	2005-10-01
7.806019443630027	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	6.36890983581543	379	2006-04-01
6.336101522336556	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	4.636627674102783	279	2006-10-01
7.062565108173838	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	5.851968288421631	431	2007-04-01
6.670035956662817	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	5.49690055847168	460	2007-10-01
5.61223640459118	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	4.541455268859863	493	2008-04-01
8.385270760135352	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	7.676305294036865	461	2008-10-01
7.1987465086144455	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	5.502918720245361	497	2009-04-01
7.8206327488713185	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	6.560366630554199	582	2009-10-01
9.298064323670387	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.498854637145996	357	2010-04-01
9.074799443754356	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	6.297020435333253	431	2010-10-01
11.000393079376456	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	8.938671112060547	684	2011-04-01
8.918737171166848	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	4.898492813110352	603	2011-10-01
8.396514270449094	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	6.980722427368164	844	2012-04-01
8.61688424468298	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	7.808456897735598	608	2012-10-01
5.974975625470276	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.536248207092285	595	2013-04-01
7.276643786803565	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.23499870300293	483	2013-10-01
9.556732081593752	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	ep_x_koel	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	7.052411079406737	775	2014-04-01
