strain	generation	fitness	num_date	date	year	month
sample_2388_26	2388	0.6407692800281968	2011.94	2011-12-09	2011	12
sample_2388_3	2388	0.5735632311636578	2011.94	2011-12-09	2011	12
sample_2388_31	2388	0.6553718711629051	2011.94	2011-12-09	2011	12
sample_2388_45	2388	0.5652557526057085	2011.94	2011-12-09	2011	12
sample_2388_57	2388	0.3411272526064486	2011.94	2011-12-09	2011	12
sample_2388_6	2388	0.6377250406775874	2011.94	2011-12-09	2011	12
sample_2388_70	2388	0.4930719609816974	2011.94	2011-12-09	2011	12
sample_2388_72	2388	0.5225527187238813	2011.94	2011-12-09	2011	12
sample_2388_78	2388	0.6154844480732681	2011.94	2011-12-09	2011	12
sample_2388_80	2388	0.6148870534184692	2011.94	2011-12-09	2011	12
sample_2388_81	2388	0.6045697640035688	2011.94	2011-12-09	2011	12
sample_2388_82	2388	0.5895927009656622	2011.94	2011-12-09	2011	12
sample_2388_88	2388	0.6325725444658941	2011.94	2011-12-09	2011	12
sample_2388_9	2388	0.5165335832624524	2011.94	2011-12-09	2011	12
sample_2388_92	2388	0.6325725444658941	2011.94	2011-12-09	2011	12
sample_2388_95	2388	0.4602766192912191	2011.94	2011-12-09	2011	12
sample_2392_10	2392	0.6467724596567724	2011.96	2011-12-16	2011	12
sample_2392_12	2392	0.5741449777562605	2011.96	2011-12-16	2011	12
sample_2392_17	2392	0.6379388641736228	2011.96	2011-12-16	2011	12
sample_2392_28	2392	0.6097416919964604	2011.96	2011-12-16	2011	12
sample_2392_3	2392	0.6552899547988891	2011.96	2011-12-16	2011	12
sample_2392_34	2392	0.5351050631525189	2011.96	2011-12-16	2011	12
sample_2392_38	2392	0.661809768235241	2011.96	2011-12-16	2011	12
sample_2392_4	2392	0.6188245419546791	2011.96	2011-12-16	2011	12
sample_2392_47	2392	0.6051340721576963	2011.96	2011-12-16	2011	12
sample_2392_49	2392	0.6772690820281766	2011.96	2011-12-16	2011	12
sample_2392_53	2392	0.6566864102423885	2011.96	2011-12-16	2011	12
sample_2392_61	2392	0.5741449777562605	2011.96	2011-12-16	2011	12
sample_2392_62	2392	0.6235852397297162	2011.96	2011-12-16	2011	12
sample_2392_70	2392	0.5777198694107414	2011.96	2011-12-16	2011	12
sample_2392_8	2392	0.6323012692431972	2011.96	2011-12-16	2011	12
sample_2392_91	2392	0.5151735162296157	2011.96	2011-12-16	2011	12
sample_2392_92	2392	0.5540183524222588	2011.96	2011-12-16	2011	12
sample_2392_93	2392	0.4097442115529365	2011.96	2011-12-16	2011	12
sample_2392_94	2392	0.5908600319053814	2011.96	2011-12-16	2011	12
sample_2392_98	2392	0.6381628401650651	2011.96	2011-12-16	2011	12
sample_2396_11	2396	0.6404373111951852	2011.98	2011-12-23	2011	12
sample_2396_16	2396	0.57164201006279	2011.98	2011-12-23	2011	12
sample_2396_21	2396	0.6351577889586556	2011.98	2011-12-23	2011	12
sample_2396_27	2396	0.5563620563526104	2011.98	2011-12-23	2011	12
sample_2396_30	2396	0.6489968088777286	2011.98	2011-12-23	2011	12
sample_2396_32	2396	0.6319936015945338	2011.98	2011-12-23	2011	12
sample_2396_34	2396	0.6022382865102233	2011.98	2011-12-23	2011	12
sample_2396_39	2396	0.5136859879148322	2011.98	2011-12-23	2011	12
sample_2396_42	2396	0.6144002556695161	2011.98	2011-12-23	2011	12
sample_2396_47	2396	0.627951121568196	2011.98	2011-12-23	2011	12
sample_2396_48	2396	0.6008023250465874	2011.98	2011-12-23	2011	12
sample_2396_49	2396	0.3823445841121667	2011.98	2011-12-23	2011	12
sample_2396_50	2396	0.5897013147362344	2011.98	2011-12-23	2011	12
sample_2396_53	2396	0.633935038431814	2011.98	2011-12-23	2011	12
sample_2396_55	2396	0.57164201006279	2011.98	2011-12-23	2011	12
sample_2396_6	2396	0.4023591770127494	2011.98	2011-12-23	2011	12
sample_2396_60	2396	0.6457522789751771	2011.98	2011-12-23	2011	12
sample_2396_62	2396	0.6555860700255605	2011.98	2011-12-23	2011	12
sample_2396_69	2396	0.5419117159590003	2011.98	2011-12-23	2011	12
sample_2396_72	2396	0.6312228526982356	2011.98	2011-12-23	2011	12
sample_2396_73	2396	0.6555860700255605	2011.98	2011-12-23	2011	12
sample_2396_83	2396	0.4878149966021574	2011.98	2011-12-23	2011	12
sample_2396_84	2396	0.4444638675448592	2011.98	2011-12-23	2011	12
sample_2396_85	2396	0.6506691745003688	2011.98	2011-12-23	2011	12
sample_2396_89	2396	0.5991974707394501	2011.98	2011-12-23	2011	12
sample_2396_9	2396	0.6291805256435753	2011.98	2011-12-23	2011	12
sample_2396_92	2396	0.6584178972553584	2011.98	2011-12-23	2011	12
sample_2396_96	2396	0.6414760127946699	2011.98	2011-12-23	2011	12
sample_2396_98	2396	0.6009131235195645	2011.98	2011-12-23	2011	12
sample_2400_1	2400	0.6325020454908583	2012.0	2012-01-01	2012	1
sample_2400_12	2400	0.6127141488280091	2012.0	2012-01-01	2012	1
sample_2400_18	2400	0.6443389845613473	2012.0	2012-01-01	2012	1
sample_2400_19	2400	0.6751487378627831	2012.0	2012-01-01	2012	1
sample_2400_37	2400	0.5915475483603528	2012.0	2012-01-01	2012	1
sample_2400_39	2400	0.5146866837171615	2012.0	2012-01-01	2012	1
sample_2400_44	2400	0.5620347669693649	2012.0	2012-01-01	2012	1
sample_2400_46	2400	0.6325020454908583	2012.0	2012-01-01	2012	1
sample_2400_54	2400	0.6136203508990876	2012.0	2012-01-01	2012	1
sample_2400_65	2400	0.6239387014535587	2012.0	2012-01-01	2012	1
sample_2400_70	2400	0.596370366142193	2012.0	2012-01-01	2012	1
sample_2400_73	2400	0.6183419059474318	2012.0	2012-01-01	2012	1
sample_2400_76	2400	0.4461485016531425	2012.0	2012-01-01	2012	1
sample_2400_77	2400	0.6325020454908583	2012.0	2012-01-01	2012	1
sample_2400_80	2400	0.5170268080321276	2012.0	2012-01-01	2012	1
sample_2400_89	2400	0.6323026525811902	2012.0	2012-01-01	2012	1
sample_2400_9	2400	0.5500068413377115	2012.0	2012-01-01	2012	1
sample_2400_96	2400	0.40663262293873975	2012.0	2012-01-01	2012	1
sample_2400_99	2400	0.5984142212038724	2012.0	2012-01-01	2012	1
sample_2404_1	2404	0.6052366286692339	2012.02	2012-01-07	2012	1
sample_2404_10	2404	0.6301005781964575	2012.02	2012-01-07	2012	1
sample_2404_15	2404	0.4236656400684637	2012.02	2012-01-07	2012	1
sample_2404_18	2404	0.495936288419836	2012.02	2012-01-07	2012	1
sample_2404_29	2404	0.655124751733623	2012.02	2012-01-07	2012	1
sample_2404_44	2404	0.6207204997233279	2012.02	2012-01-07	2012	1
sample_2404_48	2404	0.6116783130523797	2012.02	2012-01-07	2012	1
sample_2404_50	2404	0.5524274332900694	2012.02	2012-01-07	2012	1
sample_2404_56	2404	0.5713111080254532	2012.02	2012-01-07	2012	1
sample_2404_61	2404	0.5887458981692282	2012.02	2012-01-07	2012	1
sample_2404_66	2404	0.6724851429658155	2012.02	2012-01-07	2012	1
sample_2404_71	2404	0.6524454922793994	2012.02	2012-01-07	2012	1
sample_2404_72	2404	0.3578282088736476	2012.02	2012-01-07	2012	1
sample_2404_76	2404	0.4124109720581348	2012.02	2012-01-07	2012	1
sample_2404_79	2404	0.5594961821616222	2012.02	2012-01-07	2012	1
sample_2404_80	2404	0.5519690082568929	2012.02	2012-01-07	2012	1
sample_2404_81	2404	0.6301730961658151	2012.02	2012-01-07	2012	1
sample_2404_82	2404	0.6153436203867001	2012.02	2012-01-07	2012	1
sample_2404_83	2404	0.5671557865492336	2012.02	2012-01-07	2012	1
sample_2404_85	2404	0.4978555365154584	2012.02	2012-01-07	2012	1
sample_2404_86	2404	0.661647644702967	2012.02	2012-01-07	2012	1
sample_2404_9	2404	0.5732162717000869	2012.02	2012-01-07	2012	1
sample_2404_97	2404	0.5500778047655074	2012.02	2012-01-07	2012	1
sample_2408_14	2408	0.6271503669271835	2012.04	2012-01-14	2012	1
sample_2408_22	2408	0.6124148956672516	2012.04	2012-01-14	2012	1
sample_2408_26	2408	0.5410339125919655	2012.04	2012-01-14	2012	1
sample_2408_3	2408	0.6655057054680001	2012.04	2012-01-14	2012	1
sample_2408_30	2408	0.6273197850332426	2012.04	2012-01-14	2012	1
sample_2408_38	2408	0.6280265574920286	2012.04	2012-01-14	2012	1
sample_2408_42	2408	0.5739993196479982	2012.04	2012-01-14	2012	1
sample_2408_46	2408	0.6458125765775725	2012.04	2012-01-14	2012	1
sample_2408_65	2408	0.5416402917063846	2012.04	2012-01-14	2012	1
sample_2408_73	2408	0.3140568665845495	2012.04	2012-01-14	2012	1
sample_2408_8	2408	0.5764450958915049	2012.04	2012-01-14	2012	1
sample_2408_85	2408	0.6629335287006491	2012.04	2012-01-14	2012	1
sample_2408_86	2408	0.4678320069985653	2012.04	2012-01-14	2012	1
sample_2408_90	2408	0.06739345458473353	2012.04	2012-01-14	2012	1
sample_2408_92	2408	0.6043950014836921	2012.04	2012-01-14	2012	1
sample_2408_93	2408	0.6226315303456563	2012.04	2012-01-14	2012	1
sample_2408_94	2408	0.6627965541736669	2012.04	2012-01-14	2012	1
sample_2408_97	2408	0.6409323807847951	2012.04	2012-01-14	2012	1
sample_2412_17	2412	0.6126436318433801	2012.06	2012-01-21	2012	1
sample_2412_20	2412	0.6550361213263021	2012.06	2012-01-21	2012	1
sample_2412_27	2412	0.6251770235595335	2012.06	2012-01-21	2012	1
sample_2412_37	2412	0.6213823775812557	2012.06	2012-01-21	2012	1
sample_2412_39	2412	0.641765176091062	2012.06	2012-01-21	2012	1
sample_2412_45	2412	0.656088487413941	2012.06	2012-01-21	2012	1
sample_2412_53	2412	0.5305369867131429	2012.06	2012-01-21	2012	1
sample_2412_66	2412	0.6650112906866011	2012.06	2012-01-21	2012	1
sample_2412_68	2412	0.6420781491699242	2012.06	2012-01-21	2012	1
sample_2412_85	2412	0.4550339756523068	2012.06	2012-01-21	2012	1
sample_2412_92	2412	0.6650112906866011	2012.06	2012-01-21	2012	1
sample_2412_94	2412	0.6392093111080769	2012.06	2012-01-21	2012	1
sample_2416_10	2416	0.4599548317628978	2012.08	2012-01-29	2012	1
sample_2416_100	2416	0.6598338223424202	2012.08	2012-01-29	2012	1
sample_2416_19	2416	0.6789709167251431	2012.08	2012-01-29	2012	1
sample_2416_27	2416	0.6326596576107273	2012.08	2012-01-29	2012	1
sample_2416_34	2416	0.5565347761481734	2012.08	2012-01-29	2012	1
sample_2416_39	2416	0.6598338223424202	2012.08	2012-01-29	2012	1
sample_2416_40	2416	0.5611633088400166	2012.08	2012-01-29	2012	1
sample_2416_45	2416	0.6246373797564304	2012.08	2012-01-29	2012	1
sample_2416_48	2416	0.4474944653965503	2012.08	2012-01-29	2012	1
sample_2416_5	2416	0.5452273676883397	2012.08	2012-01-29	2012	1
sample_2416_51	2416	0.6598338223424202	2012.08	2012-01-29	2012	1
sample_2416_53	2416	0.5729901501006713	2012.08	2012-01-29	2012	1
sample_2416_57	2416	0.5729901501006713	2012.08	2012-01-29	2012	1
sample_2416_63	2416	0.5938504401081781	2012.08	2012-01-29	2012	1
sample_2416_78	2416	0.5795432011114642	2012.08	2012-01-29	2012	1
sample_2416_79	2416	0.44504545328973455	2012.08	2012-01-29	2012	1
sample_2416_89	2416	0.4618836756396941	2012.08	2012-01-29	2012	1
sample_2416_92	2416	0.4314289270642945	2012.08	2012-01-29	2012	1
sample_2420_11	2420	0.6347446331223263	2012.1	2012-02-05	2012	2
sample_2420_14	2420	0.6588769052150764	2012.1	2012-02-05	2012	2
sample_2420_27	2420	0.6023896472226294	2012.1	2012-02-05	2012	2
sample_2420_28	2420	0.6841927480880182	2012.1	2012-02-05	2012	2
sample_2420_32	2420	0.6542620890668004	2012.1	2012-02-05	2012	2
sample_2420_34	2420	0.5711708037553167	2012.1	2012-02-05	2012	2
sample_2420_38	2420	0.4269845091456856	2012.1	2012-02-05	2012	2
sample_2420_41	2420	0.5284490412666386	2012.1	2012-02-05	2012	2
sample_2420_43	2420	0.4641489486037008	2012.1	2012-02-05	2012	2
sample_2420_44	2420	0.5598475639227072	2012.1	2012-02-05	2012	2
sample_2420_52	2420	0.6637824231716175	2012.1	2012-02-05	2012	2
sample_2420_56	2420	0.5809205981001304	2012.1	2012-02-05	2012	2
sample_2420_60	2420	0.6363712008214915	2012.1	2012-02-05	2012	2
sample_2420_62	2420	0.6114170034347262	2012.1	2012-02-05	2012	2
sample_2420_66	2420	0.6689875482618549	2012.1	2012-02-05	2012	2
sample_2420_7	2420	0.5052787334522643	2012.1	2012-02-05	2012	2
sample_2420_70	2420	0.5601457438362322	2012.1	2012-02-05	2012	2
sample_2420_72	2420	0.6114170034347262	2012.1	2012-02-05	2012	2
sample_2420_78	2420	0.5593940861521143	2012.1	2012-02-05	2012	2
sample_2420_90	2420	0.6709576550214258	2012.1	2012-02-05	2012	2
sample_2424_10	2424	0.6408324433760629	2012.12	2012-02-12	2012	2
sample_2424_13	2424	0.6114684165080789	2012.12	2012-02-12	2012	2
sample_2424_16	2424	0.5835961337270392	2012.12	2012-02-12	2012	2
sample_2424_2	2424	0.6051088817912839	2012.12	2012-02-12	2012	2
sample_2424_21	2424	0.6260695296065604	2012.12	2012-02-12	2012	2
sample_2424_22	2424	0.6488600272785741	2012.12	2012-02-12	2012	2
sample_2424_23	2424	0.6437689405930698	2012.12	2012-02-12	2012	2
sample_2424_32	2424	0.6398219144108764	2012.12	2012-02-12	2012	2
sample_2424_35	2424	0.6097043818148278	2012.12	2012-02-12	2012	2
sample_2424_37	2424	0.6243012427032593	2012.12	2012-02-12	2012	2
sample_2424_39	2424	0.6529528903360174	2012.12	2012-02-12	2012	2
sample_2424_41	2424	0.6352705386354315	2012.12	2012-02-12	2012	2
sample_2424_43	2424	0.5577581571911978	2012.12	2012-02-12	2012	2
sample_2424_46	2424	0.5794706038454643	2012.12	2012-02-12	2012	2
sample_2424_54	2424	0.6573132720201291	2012.12	2012-02-12	2012	2
sample_2424_69	2424	0.5528440202057816	2012.12	2012-02-12	2012	2
sample_2424_76	2424	0.6588548482756429	2012.12	2012-02-12	2012	2
sample_2424_78	2424	0.6722856295094999	2012.12	2012-02-12	2012	2
sample_2424_79	2424	0.5528805477414056	2012.12	2012-02-12	2012	2
sample_2424_8	2424	0.6740398520136001	2012.12	2012-02-12	2012	2
sample_2424_86	2424	0.6164170259146453	2012.12	2012-02-12	2012	2
sample_2424_95	2424	0.6408324433760629	2012.12	2012-02-12	2012	2
sample_2424_96	2424	0.6488600272785741	2012.12	2012-02-12	2012	2
sample_2428_11	2428	0.6424465544244842	2012.14	2012-02-20	2012	2
sample_2428_20	2428	0.4772922642447472	2012.14	2012-02-20	2012	2
sample_2428_29	2428	0.5693245382065044	2012.14	2012-02-20	2012	2
sample_2428_33	2428	0.6291288167674175	2012.14	2012-02-20	2012	2
sample_2428_34	2428	0.4505270299101711	2012.14	2012-02-20	2012	2
sample_2428_37	2428	0.568231839346763	2012.14	2012-02-20	2012	2
sample_2428_38	2428	0.3273364058839186	2012.14	2012-02-20	2012	2
sample_2428_40	2428	0.5792490384559342	2012.14	2012-02-20	2012	2
sample_2428_42	2428	0.6449993566702008	2012.14	2012-02-20	2012	2
sample_2428_44	2428	0.6102984320712809	2012.14	2012-02-20	2012	2
sample_2428_5	2428	0.5502865865331376	2012.14	2012-02-20	2012	2
sample_2428_51	2428	0.6361386351012152	2012.14	2012-02-20	2012	2
sample_2428_58	2428	0.6432225167263955	2012.14	2012-02-20	2012	2
sample_2428_61	2428	0.557211970895026	2012.14	2012-02-20	2012	2
sample_2428_64	2428	0.6490799444965482	2012.14	2012-02-20	2012	2
sample_2428_67	2428	0.06570537911695601	2012.14	2012-02-20	2012	2
sample_2428_71	2428	0.6177414105910156	2012.14	2012-02-20	2012	2
sample_2428_76	2428	0.6291288167674175	2012.14	2012-02-20	2012	2
sample_2428_80	2428	0.6372673903398112	2012.14	2012-02-20	2012	2
sample_2428_87	2428	0.6737514246847894	2012.14	2012-02-20	2012	2
sample_2428_97	2428	0.6530027280643479	2012.14	2012-02-20	2012	2
sample_2432_10	2432	0.5972745824230301	2012.16	2012-02-27	2012	2
sample_2432_14	2432	0.5836042686313733	2012.16	2012-02-27	2012	2
sample_2432_15	2432	0.6615917062233639	2012.16	2012-02-27	2012	2
sample_2432_16	2432	0.5704304418106148	2012.16	2012-02-27	2012	2
sample_2432_17	2432	0.6386011103393393	2012.16	2012-02-27	2012	2
sample_2432_23	2432	0.6445544606208867	2012.16	2012-02-27	2012	2
sample_2432_27	2432	0.6545217976407973	2012.16	2012-02-27	2012	2
sample_2432_33	2432	0.5674560265483979	2012.16	2012-02-27	2012	2
sample_2432_34	2432	0.6736416121525304	2012.16	2012-02-27	2012	2
sample_2432_37	2432	0.5970577118421251	2012.16	2012-02-27	2012	2
sample_2432_41	2432	0.3334537467752676	2012.16	2012-02-27	2012	2
sample_2432_48	2432	0.5672048262500188	2012.16	2012-02-27	2012	2
sample_2432_49	2432	0.6386011103393393	2012.16	2012-02-27	2012	2
sample_2432_53	2432	0.6418099258084959	2012.16	2012-02-27	2012	2
sample_2432_54	2432	0.6358338789164659	2012.16	2012-02-27	2012	2
sample_2432_60	2432	0.5341689230116332	2012.16	2012-02-27	2012	2
sample_2432_61	2432	0.6395307726158099	2012.16	2012-02-27	2012	2
sample_2432_64	2432	0.6346238868924149	2012.16	2012-02-27	2012	2
sample_2432_65	2432	0.5888262868073953	2012.16	2012-02-27	2012	2
sample_2432_71	2432	0.631029088899465	2012.16	2012-02-27	2012	2
sample_2432_73	2432	0.6337754092536516	2012.16	2012-02-27	2012	2
sample_2432_8	2432	0.6386011103393393	2012.16	2012-02-27	2012	2
sample_2432_83	2432	0.6534464957383257	2012.16	2012-02-27	2012	2
sample_2432_88	2432	0.4179403982894875	2012.16	2012-02-27	2012	2
sample_2432_90	2432	0.4450837152415261	2012.16	2012-02-27	2012	2
sample_2432_98	2432	0.5836837120833599	2012.16	2012-02-27	2012	2
sample_2436_12	2436	0.5963137363488242	2012.18	2012-03-05	2012	3
sample_2436_13	2436	0.6335754031671891	2012.18	2012-03-05	2012	3
sample_2436_23	2436	0.5326925500395404	2012.18	2012-03-05	2012	3
sample_2436_25	2436	0.6335754031671891	2012.18	2012-03-05	2012	3
sample_2436_29	2436	0.5347768603193067	2012.18	2012-03-05	2012	3
sample_2436_3	2436	0.612725843146854	2012.18	2012-03-05	2012	3
sample_2436_32	2436	0.6809858392794271	2012.18	2012-03-05	2012	3
sample_2436_33	2436	0.6129560015314209	2012.18	2012-03-05	2012	3
sample_2436_38	2436	0.6489537247289003	2012.18	2012-03-05	2012	3
sample_2436_42	2436	0.5873014380664744	2012.18	2012-03-05	2012	3
sample_2436_47	2436	0.4517544033005996	2012.18	2012-03-05	2012	3
sample_2436_53	2436	0.4656451811095746	2012.18	2012-03-05	2012	3
sample_2436_6	2436	0.6516871870710925	2012.18	2012-03-05	2012	3
sample_2436_67	2436	0.4786606970105015	2012.18	2012-03-05	2012	3
sample_2436_69	2436	0.5459711482676237	2012.18	2012-03-05	2012	3
sample_2436_71	2436	0.6193199565959273	2012.18	2012-03-05	2012	3
sample_2436_74	2436	0.6245348324484422	2012.18	2012-03-05	2012	3
sample_2436_78	2436	0.60505829212842	2012.18	2012-03-05	2012	3
sample_2436_80	2436	0.6193199565959273	2012.18	2012-03-05	2012	3
sample_2436_85	2436	0.5531113269649561	2012.18	2012-03-05	2012	3
sample_2436_88	2436	0.5351426908792003	2012.18	2012-03-05	2012	3
sample_2436_91	2436	0.06740978692733801	2012.18	2012-03-05	2012	3
sample_2436_93	2436	0.5927032063253532	2012.18	2012-03-05	2012	3
sample_2436_95	2436	0.6020105399057646	2012.18	2012-03-05	2012	3
sample_2436_97	2436	0.5858655440797935	2012.18	2012-03-05	2012	3
sample_2440_1	2440	0.584108539209079	2012.2	2012-03-13	2012	3
sample_2440_11	2440	0.6507462145428918	2012.2	2012-03-13	2012	3
sample_2440_2	2440	0.551996051037731	2012.2	2012-03-13	2012	3
sample_2440_20	2440	0.6607320899578721	2012.2	2012-03-13	2012	3
sample_2440_24	2440	0.6119938543865961	2012.2	2012-03-13	2012	3
sample_2440_30	2440	0.5660381639083628	2012.2	2012-03-13	2012	3
sample_2440_31	2440	0.5681014452959445	2012.2	2012-03-13	2012	3
sample_2440_34	2440	0.5346794579177216	2012.2	2012-03-13	2012	3
sample_2440_35	2440	0.6101694865903016	2012.2	2012-03-13	2012	3
sample_2440_51	2440	0.5880534108031789	2012.2	2012-03-13	2012	3
sample_2440_53	2440	0.4279885393459469	2012.2	2012-03-13	2012	3
sample_2440_54	2440	0.6507462145428918	2012.2	2012-03-13	2012	3
sample_2440_57	2440	0.6409850213247484	2012.2	2012-03-13	2012	3
sample_2440_58	2440	0.5856715930886026	2012.2	2012-03-13	2012	3
sample_2440_7	2440	0.6304479381839966	2012.2	2012-03-13	2012	3
sample_2440_72	2440	0.6213685937557314	2012.2	2012-03-13	2012	3
sample_2440_73	2440	0.6677620986512337	2012.2	2012-03-13	2012	3
sample_2440_77	2440	0.5660381639083628	2012.2	2012-03-13	2012	3
sample_2440_78	2440	0.6748155585593884	2012.2	2012-03-13	2012	3
sample_2440_93	2440	0.5812790561404381	2012.2	2012-03-13	2012	3
sample_2440_94	2440	0.594658880962085	2012.2	2012-03-13	2012	3
sample_2444_13	2444	0.5479122588296833	2012.22	2012-03-20	2012	3
sample_2444_15	2444	0.5736673539832505	2012.22	2012-03-20	2012	3
sample_2444_17	2444	0.6478908845482018	2012.22	2012-03-20	2012	3
sample_2444_21	2444	0.5619498375553473	2012.22	2012-03-20	2012	3
sample_2444_24	2444	0.6249877309025658	2012.22	2012-03-20	2012	3
sample_2444_31	2444	0.05748473752021715	2012.22	2012-03-20	2012	3
sample_2444_35	2444	0.6619869707611334	2012.22	2012-03-20	2012	3
sample_2444_47	2444	0.6433194742588577	2012.22	2012-03-20	2012	3
sample_2444_53	2444	0.5913198616323825	2012.22	2012-03-20	2012	3
sample_2444_56	2444	0.533602626158534	2012.22	2012-03-20	2012	3
sample_2444_6	2444	0.6255462934768794	2012.22	2012-03-20	2012	3
sample_2444_60	2444	0.657022068480425	2012.22	2012-03-20	2012	3
sample_2444_65	2444	0.4279347196720647	2012.22	2012-03-20	2012	3
sample_2444_68	2444	0.521596567069967	2012.22	2012-03-20	2012	3
sample_2444_69	2444	0.6040351577061612	2012.22	2012-03-20	2012	3
sample_2444_73	2444	0.5456142890779399	2012.22	2012-03-20	2012	3
sample_2444_75	2444	0.6430317029140902	2012.22	2012-03-20	2012	3
sample_2444_86	2444	0.5044004925175161	2012.22	2012-03-20	2012	3
sample_2444_87	2444	0.6238136395511792	2012.22	2012-03-20	2012	3
sample_2448_13	2448	0.642601187171671	2012.24	2012-03-27	2012	3
sample_2448_21	2448	0.4540902406411385	2012.24	2012-03-27	2012	3
sample_2448_26	2448	0.6214770720679665	2012.24	2012-03-27	2012	3
sample_2448_29	2448	0.5757754140371301	2012.24	2012-03-27	2012	3
sample_2448_3	2448	0.6329621693640961	2012.24	2012-03-27	2012	3
sample_2448_35	2448	0.5737523443937164	2012.24	2012-03-27	2012	3
sample_2448_36	2448	0.5783410684545041	2012.24	2012-03-27	2012	3
sample_2448_4	2448	0.555134394624711	2012.24	2012-03-27	2012	3
sample_2448_41	2448	0.4988820515924152	2012.24	2012-03-27	2012	3
sample_2448_47	2448	0.5821333801032056	2012.24	2012-03-27	2012	3
sample_2448_48	2448	0.06620974903625805	2012.24	2012-03-27	2012	3
sample_2448_49	2448	0.6494928528337619	2012.24	2012-03-27	2012	3
sample_2448_53	2448	0.6214770720679665	2012.24	2012-03-27	2012	3
sample_2448_56	2448	0.5333475195395598	2012.24	2012-03-27	2012	3
sample_2448_57	2448	0.6058925943544893	2012.24	2012-03-27	2012	3
sample_2448_64	2448	0.5930055848377751	2012.24	2012-03-27	2012	3
sample_2448_65	2448	0.6631930215075791	2012.24	2012-03-27	2012	3
sample_2448_68	2448	0.6075290601986326	2012.24	2012-03-27	2012	3
sample_2448_69	2448	0.5593293648611699	2012.24	2012-03-27	2012	3
sample_2448_7	2448	0.6390906355064545	2012.24	2012-03-27	2012	3
sample_2448_73	2448	0.6061113536720849	2012.24	2012-03-27	2012	3
sample_2448_75	2448	0.5865159605080418	2012.24	2012-03-27	2012	3
sample_2448_88	2448	0.6567986137286402	2012.24	2012-03-27	2012	3
sample_2448_92	2448	0.5696984841127869	2012.24	2012-03-27	2012	3
sample_2448_97	2448	0.5925644603215037	2012.24	2012-03-27	2012	3
sample_2452_26	2452	0.27080154438361914	2012.26	2012-04-03	2012	4
sample_2452_31	2452	0.5568642552589703	2012.26	2012-04-03	2012	4
sample_2452_41	2452	0.5568642552589703	2012.26	2012-04-03	2012	4
sample_2452_42	2452	0.5304790332090471	2012.26	2012-04-03	2012	4
sample_2452_43	2452	0.5838466228844514	2012.26	2012-04-03	2012	4
sample_2452_48	2452	0.6221039202270646	2012.26	2012-04-03	2012	4
sample_2452_51	2452	0.516349742692756	2012.26	2012-04-03	2012	4
sample_2452_52	2452	0.55061814550834	2012.26	2012-04-03	2012	4
sample_2452_7	2452	0.6183637927620981	2012.26	2012-04-03	2012	4
sample_2452_70	2452	0.6293495185570792	2012.26	2012-04-03	2012	4
sample_2452_74	2452	0.6350429275005952	2012.26	2012-04-03	2012	4
sample_2452_75	2452	0.6706778209937343	2012.26	2012-04-03	2012	4
sample_2452_77	2452	0.5568642552589703	2012.26	2012-04-03	2012	4
sample_2452_8	2452	0.6217053617265308	2012.26	2012-04-03	2012	4
sample_2452_82	2452	0.5568642552589703	2012.26	2012-04-03	2012	4
sample_2452_83	2452	0.4330668826807439	2012.26	2012-04-03	2012	4
sample_2452_85	2452	0.6280524338160443	2012.26	2012-04-03	2012	4
sample_2452_93	2452	0.62061462230945	2012.26	2012-04-03	2012	4
sample_2456_10	2456	0.6048602277196513	2012.28	2012-04-11	2012	4
sample_2456_13	2456	0.6028902145672544	2012.28	2012-04-11	2012	4
sample_2456_25	2456	0.2950549926369708	2012.28	2012-04-11	2012	4
sample_2456_27	2456	0.5810467077606822	2012.28	2012-04-11	2012	4
sample_2456_29	2456	0.6382400460883941	2012.28	2012-04-11	2012	4
sample_2456_30	2456	0.5814677196333925	2012.28	2012-04-11	2012	4
sample_2456_35	2456	0.5126919937522436	2012.28	2012-04-11	2012	4
sample_2456_40	2456	0.62344042088496	2012.28	2012-04-11	2012	4
sample_2456_42	2456	0.6587020116805735	2012.28	2012-04-11	2012	4
sample_2456_46	2456	0.5951182491394305	2012.28	2012-04-11	2012	4
sample_2456_47	2456	0.5984257485343254	2012.28	2012-04-11	2012	4
sample_2456_55	2456	0.6329530787064734	2012.28	2012-04-11	2012	4
sample_2456_67	2456	0.5996249969299858	2012.28	2012-04-11	2012	4
sample_2456_68	2456	0.5597455164253006	2012.28	2012-04-11	2012	4
sample_2456_73	2456	0.5550268568686765	2012.28	2012-04-11	2012	4
sample_2456_75	2456	0.06403936162030073	2012.28	2012-04-11	2012	4
sample_2456_76	2456	0.6586825356020282	2012.28	2012-04-11	2012	4
sample_2456_77	2456	0.6166965076318628	2012.28	2012-04-11	2012	4
sample_2456_81	2456	0.5740872720926293	2012.28	2012-04-11	2012	4
sample_2456_82	2456	0.39570089657035895	2012.28	2012-04-11	2012	4
sample_2456_83	2456	0.6282059306161749	2012.28	2012-04-11	2012	4
sample_2456_93	2456	0.5861513847910684	2012.28	2012-04-11	2012	4
sample_2456_96	2456	0.6687132341137342	2012.28	2012-04-11	2012	4
sample_2456_99	2456	0.6465921031826718	2012.28	2012-04-11	2012	4
sample_2460_11	2460	0.4699305004227245	2012.3	2012-04-18	2012	4
