censored_frequency	clade_name	future_frequency	name	num_date	observed_frequency	predictor:ne_star	timepoint
0.0	NODE_0000058	0.0	A/Netherlands/2653/2017	2017.16427105	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Samara/6/2017	2017.1779603	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kazakhstan/2/2017	2017.1779603	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Gifu-C/10/2017	2017.1779603	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Shandong-Zhifu/1158/2017	2017.18069815	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brisbane/29/2017	2017.183436	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brisbane/29/2017-egg	2017.183436	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Netherlands/2947/2017	2017.18617385	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Maldives/505/2017	2017.20533881	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Philippines/7/2017	2017.20533881	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Singapore/GP0423/2017	2017.20807666	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Suriname/1977/2017	2017.20807666	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Texas/71/2017	2017.21081451	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Tanzania/4345/2017	2017.21629021	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bangladesh/3028/2017	2017.22450376	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Florida/23/2017	2017.22450376	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kagawa/191/2017	2017.22724162	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Ethiopia/1766/2017	2017.22724162	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Roraima/146724-IEC/2017	2017.24093087	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Nonthaburi/33/2017	2017.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Latvia/4-003626/2017	2017.25462012	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Moscow/74/2017	2017.25735797	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Perth/64/2017	2017.25735797	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Tanzania/4390/2017	2017.29295003	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bolivia/867/2017	2017.29568789	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Jiangsu-Yandou/16/2017	2017.29568789	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Guatemala/99/2017	2017.30116359	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bangladesh/1010/2017	2017.31485284	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kanagawa/204/2017	2017.32306639	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Yokohama/138/2017	2017.3340178	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Antananarivo/1998/2017	2017.33675565	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bangladesh/2006/2017	2017.3394935	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/England/71900676/2017	2017.3394935	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SouthAustralia/84/2017	2017.3394935	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Chanthaburi/36/2017	2017.3394935	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Guatemala/137/2017	2017.38877481	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Israel/C4912/2017	2017.38877481	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/HongKong/2286/2017-egg	2017.39151266	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Argentina/531/2017	2017.41341547	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brazil/491/2017	2017.44079398	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Tokyo/17176/2017	2017.44079398	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bangladesh/13/2017	2017.44353183	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Shanghai-Pudongxin/1987/2017	2017.44900753	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Paris/1232/2017	2017.46543463	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/CostaRica/4869/2017	2017.48733744	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SouthAfrica/R05461/2017	2017.48733744	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Chanthaburi/97/2017	2017.49007529	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SouthAustralia/1005/2017	2017.49281314	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bangladesh/2062/2017	2017.49828884	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Cardiff/7495/2017	2017.5229295	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SouthAfrica/R06409/2017	2017.52566735	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Mahasarakham/123/2017	2017.5284052	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Argentina/2115/2017	2017.53114305	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/HongKong/3571/2017	2017.54483231	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/NewZealand/1102/2017	2017.54757016	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Ohio/31/2017-egg	2017.56399726	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Saitama/248/2017	2017.58042437	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Vietnam/GHS799/2017	2017.58316222	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Pakistan/178/2017	2017.58316222	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kenya/105/2017	2017.58590007	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Thailand/46/2017	2017.58590007	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/England/73160333/2017	2017.58590007	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bangladesh/1/2017	2017.58590007	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bangladesh/3007/2017	2017.58863792	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Shiga/30/2017	2017.59137577	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/HongKong/4193/2017	2017.60232717	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Aichi/337/2017	2017.60780288	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Victoria/653/2017-egg	2017.60780288	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Victoria/653/2017	2017.60780288	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Macau/603824/2017	2017.61327858	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Hawaii/44/2017-egg	2017.61601643	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Ethiopia/2458/2017	2017.61875428	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Cardiff/4045/2017	2017.62422998	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Iowa/26/2017	2017.64613279	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Pakistan/199/2017	2017.64613279	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brazil/3870/2017	2017.65982204	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brazil/1445/2017	2017.65982204	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Lao/3307/2017	2017.6844627	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Fujian-Licheng/1729/2017	2017.6954141	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Zhejiang-Nanhu/1745/2017	2017.6954141	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Pakistan/217/2017	2017.69815195	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brazil/4729/2017	2017.7008898	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Ghana/2717/2017	2017.7063655	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Lao/2922/2017	2017.7063655	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/India/3370/2017	2017.7063655	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Cardiff/7156/2017	2017.71457906	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/India/3873/2017	2017.71457906	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Cameroon/9402/2017	2017.71731691	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/NewZealand/2380/2017	2017.71731691	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kawasaki/136/2017	2017.71731691	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Victoria/858/2017	2017.72005476	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Netherlands/3512/2017	2017.72279261	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Wisconsin/327/2017	2017.72553046	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Alberta/RV2370/2017	2017.73100616	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brazil/485/2017	2017.73374401	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Tochigi/17151/2017	2017.73648186	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Oman/5101/2017	2017.73921971	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Victoria/896/2017	2017.75838467	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Liaoning-Yinzhou/1399/2017	2017.76386037	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Lao/3862/2017	2017.76386037	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Lao/3913/2017	2017.77207392	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bretagne/1413/2017	2017.77207392	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/California/94/2017	2017.77207392	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/India/9927/2017	2017.77207392	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Cameroon/9760/2017	2017.77481177	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Nantes/1441/2017	2017.77481177	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Nebraska/13/2017	2017.77754962	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/AbuDhabi/1/2017	2017.78850103	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Shizuoka/60/2017	2017.79123888	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/India/6032/2017	2017.79123888	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Parana/929/2017	2017.79397673	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brisbane/190/2017-egg	2017.79671458	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Colombia/6187/2017	2017.80219028	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/HongKong/4818/2017	2017.80766598	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Togo/1046/2017	2017.81040383	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/AbuDhabi/12/2017	2017.81040383	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Fukushima/69/2017	2017.81314168	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Shanghai-Chongming/1906/2017	2017.83504449	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Colombia/6434/2017	2017.83504449	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Niger/5311/2017	2017.83778234	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Taiwan/1443/2017	2017.83778234	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kansas/8/2017	2017.83778234	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Arkansas/34/2017	2017.84873374	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Cambodia/36943/2017	2017.8514716	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Astrakhan/32/2017	2017.85420945	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Cambodia/36954/2017	2017.8569473	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Colombia/6646/2017	2017.85968515	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Congo/467/2017	2017.85968515	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Sydney/235/2017	2017.87063655	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Boras/1/2017	2017.8733744	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SriLanka/93/2017	2017.8733744	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brisbane/197/2017	2017.8788501	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Yamagata/128/2017	2017.88706366	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bretagne/1565/2017-egg	2017.88980151	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Afghanistan/616/2017	2017.90075291	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Seoul/786/2017	2017.90622861	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SriLanka/94/2017	2017.91444216	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Colombia/6717/2017	2017.91991786	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Maldives/1438/2017	2017.93360712	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kanagawa/AC1709/2017	2017.93634497	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Congo/553/2017	2017.93634497	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Afghanistan/833/2017	2017.94182067	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kansas/14/2017-egg	2017.95277207	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SouthAustralia/276/2017	2017.96098563	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/HongKong/4994/2017	2017.96372348	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Switzerland/8060/2017-egg	2017.97193703	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Lao/4957/2017	2017.98288843	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brisbane/1/2018-egg	2018.0054757	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Wisconsin/4/2018-egg	2018.0054757	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Minnesota/1/2018	2018.00821355	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Guyane/17/2018	2018.00821355	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Philippines/4/2018	2018.01368925	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kanagawa/AC1714/2018	2018.02190281	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SriLanka/1/2018	2018.02190281	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Philippines/20/2018	2018.02190281	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Egypt/293/2018	2018.02190281	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Ecuador/103/2018	2018.02464066	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/SriLanka/4/2018	2018.02464066	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Hiroshima/2/2018	2018.02464066	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Egypt/278/2018	2018.02464066	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Lebanon/59/2018	2018.02737851	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Lebanon/58/2018	2018.02737851	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Macau/600279/2018	2018.02737851	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Macau/600369/2018	2018.04106776	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Bulgaria/243/2018	2018.04380561	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Sydney/7/2018	2018.05201917	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Sweden/8/2018	2018.07939767	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Santiago/9435/2018	2018.08761123	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/India/4658/2018	2018.08761123	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Philippines/160/2018	2018.09856263	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brisbane/23/2018	2018.11772758	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Gyeongbuk/1039/2018	2018.12046543	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Macau/601328/2017	2018.12320329	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Rabat/1229/2018	2018.13415469	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Vologda/RII-01/2018	2018.13689254	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/NewMexico/14/2018	2018.14784394	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/England/538/2018	2018.1560575	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Seoul/1287/2018	2018.17522245	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Brazil/6029/2018	2018.1779603	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Sydney/18/2018	2018.1779603	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/England/540/2018	2018.18069815	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Kaliningrad/41/2018	2018.19986311	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Philippines/334/2018	2018.23271732	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Maryland/42/2018	2018.23545517	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/India/4667/2018	2018.24093087	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Quebec/RV2946/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Connecticut/26/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Texas/91/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Ontario/RV3661/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/HongKong/626/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Newcastle/7/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/HongKong/639/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0	NODE_0000058	0.0	A/Ontario/RV3495/2018	2018.24914442	0.0	-1.02450837803	2007.25
0.0586942994864	NODE_0001492	1.75e-06	A/Nepal/AF1106/2007	2007.63244353	0.021911625	-1.31503445192	2007.76
0.0	NODE_0001492	1.55e-05	A/India/P0713435/2007	2007.76112252	0.02492375	-1.31503445192	2007.76
0.0	NODE_0001492	1.55e-05	A/Pune/713435/2007	2007.76112252	0.02492375	-1.31503445192	2007.76
0.0	NODE_0001492	5.025e-05	A/Pune/715485/2007	2007.83778234	0.023760375	-1.31503445192	2007.76
0.0	NODE_0001492	0.00023575	A/Guangdong/ST798/2008	2008.00273785	0.0094615	-1.31503445192	2007.76
0.0	NODE_0001492	0.000231125	A/Finland/9/2008	2008.01916496	0.010932875	-1.31503445192	2007.76
0.0579211424285	A/StPetersburg/95/2007	0.0	A/StPetersburg/95/2007	2007.38603696	0.0129835	0.535653372339	2007.76
0.0270063395388	NODE_0000121	6.375e-06	A/Taiwan/707/2007	2007.74469541	0.015063375	0.535653372339	2007.76
0.0270597781892	NODE_0000121	7.25e-06	A/Taiwan/760/2007	2007.75564682	0.01508875	0.535653372339	2007.76
0.0876255959477	A/England/544/2007	0.0	A/England/544/2007	2007.57221081	0.014215125	1.46099728447	2007.76
0.00543940592294	NODE_0001521	0.0	A/NewYork/1100/2007	2007.42984257	0.002595375	-0.389690539792	2007.76
0.0283190563494	NODE_0001521	0.0	A/Bangladesh/30376/2007	2007.43258042	0.010663125	-1.31503445192	2007.76
0.00551795973454	NODE_0001521	0.0	A/Managua/361601/2007	2007.43258042	0.0026325	-1.31503445192	2007.76
0.0102685109929	NODE_0001521	0.0	A/Managua/490201/2007	2007.58863792	0.00487675	-0.389690539792	2007.76
0.0103453557087	NODE_0001521	0.0	A/Hawaii/14/2007	2007.59137577	0.00491275	-1.31503445192	2007.76
0.010651110707	NODE_0001521	1.75e-06	A/Venezuela/8241/2007	2007.61601643	0.009080875	-0.389690539792	2007.76
0.0122446792612	NODE_0001521	8.75e-07	A/ElSalvador/579/2007	2007.67351129	0.00579875	-1.31503445192	2007.76
0.0118997340982	NODE_0001521	4.5e-06	A/Venezuela/9602/2007	2007.67624914	0.010134625	-0.389690539792	2007.76
0.0	NODE_0001521	3.625e-06	A/Nevada/5/2007	2007.76112252	0.006151	-1.31503445192	2007.76
0.00801666013747	NODE_0001526	0.0	A/Argentina/3888/2007	2007.5229295	0.0068445	-0.389690539792	2007.76
0.00978673609064	NODE_0001526	8.75e-07	A/Parana/319/2007	2007.58316222	0.00834825	-0.389690539792	2007.76
0.0454982931489	NODE_0001526	1.875e-06	A/Alupe/5875/2007	2007.6899384	0.030604875	0.535653372339	2007.76
0.0	NODE_0001526	4.5e-06	A/Texas/37/2007	2007.78302533	0.006125625	-1.31503445192	2007.76
0.0	NODE_0001526	0.006559625	A/Brazil/1623/2008	2008.24914442	0.0016455	-1.31503445192	2007.76
0.0577623326932	A/Cameroon/57/2007	0.0	A/Cameroon/57/2007	2007.96372348	0.015252125	-0.117727997969	2008.26
0.0378378556996	NODE_0000150	0.0	A/India/C087863/2008	2008.01916496	0.018868625	-0.117727997969	2008.26
0.0552030156787	NODE_0000150	1.875e-06	A/Chennai/87867/2008	2008.1560575	0.027409375	-0.117727997969	2008.26
0.0602572244384	NODE_0000150	1e-05	A/India/7881/2008	2008.24914442	0.0298215	-0.117727997969	2008.26
0.0	NODE_0000150	0.0057525	A/India/C0817271/2008	2008.78576318	0.003361	-1.0430719101	2008.26
0.0	NODE_0000150	0.011164875	A/India/C0817302/2008	2008.8843258	0.001375	-1.0430719101	2008.26
0.0	NODE_0000150	0.016589375	A/Chennai/91335/2008	2008.95824778	0.00063575	-1.0430719101	2008.26
0.0	NODE_0000150	0.03392475	A/Delhi/914867/2009	2009.24366872	1.4375e-05	-1.0430719101	2008.26
0.0686712203273	A/Kenya/1/2008	0.0	A/Kenya/1/2008	2008.00273785	0.018086	-1.0430719101	2008.26
0.00117939654482	NODE_0000255	0.0	A/Wellington/2/2008	2008.00273785	0.000477125	-0.117727997969	2008.26
0.0148822349416	NODE_0000255	8.75e-07	A/Kansas/UR07-0110/2008	2008.1615332	0.0077765	-0.117727997969	2008.26
0.0156814621635	NODE_0000255	1.75e-06	A/Boston/97/2008	2008.20260096	0.00817975	-0.117727997969	2008.26
0.00621765344713	NODE_0000255	8.75e-07	A/Japan/AF1456/2008	2008.21081451	0.003165375	-0.117727997969	2008.26
0.0259740742562	NODE_0000255	2.75e-06	A/Germany/AF1871/2008	2008.22997947	0.016319625	-1.0430719101	2008.26
0.0	NODE_0000255	8.75e-07	A/Sydney/2/2008	2008.32854209	0.000772375	-1.0430719101	2008.26
0.0	NODE_0000255	1.9125e-05	A/Johannesburg/5/2008	2008.32854209	0.029234125	-1.0430719101	2008.26
0.0	NODE_0000255	1.55e-05	A/NewMexico/2/2008	2008.35865845	0.007770625	-1.0430719101	2008.26
0.0	NODE_0000255	6.375e-06	A/Japan/WRAIR1059P/2008	2008.3613963	0.00297375	-1.0430719101	2008.26
0.0	NODE_0000255	0.000104	A/SriLanka/21/2008	2008.40520192	0.025256	-1.0430719101	2008.26
0.0	NODE_0000255	0.000135125	A/SriLanka/22/2008	2008.42436687	0.0240975	-1.0430719101	2008.26
0.0	NODE_0000255	7.375e-06	A/Brisbane/24/2008	2008.47912389	0.000547125	-1.0430719101	2008.26
0.0	NODE_0000255	0.000367	A/Bangladesh/9890/2008	2008.50376455	0.0186495	-1.0430719101	2008.26
0.0	NODE_0000255	0.000259125	A/Wisconsin/13/2008	2008.58316222	0.00367525	-1.0430719101	2008.26
0.0	NODE_0000255	2.6875e-05	A/Auckland/121/2008	2008.59685147	0.000324875	-1.0430719101	2008.26
0.0	NODE_0000255	3.25e-05	A/Darwin/1/2008	2008.61601643	0.000292625	-1.0430719101	2008.26
0.0	NODE_0000255	0.001538875	A/Kenya/1668/2008	2008.69815195	0.00659175	-1.0430719101	2008.26
0.0	NODE_0000255	0.00031675	A/Kobe/42/2008	2008.7008898	0.000694	-1.0430719101	2008.26
0.0	NODE_0000255	0.001042875	A/Singapore/N593/2008	2008.70910335	0.002025125	-1.0430719101	2008.26
0.0	NODE_0000255	0.00011425	A/Victoria/231/2008	2008.75290897	0.000116875	-1.0430719101	2008.26
0.0	NODE_0000255	0.002557625	A/Kenya/2234/2008	2008.75838467	0.004215875	-1.0430719101	2008.26
0.0	NODE_0000255	0.002450125	A/Sweden/3/2008	2008.79123888	0.0017835	-1.0430719101	2008.26
0.0	NODE_0000255	0.005445125	A/Tehran/93/2008	2008.84873374	0.001412	-1.0430719101	2008.26
0.0	NODE_0000255	0.004132875	A/Stockholm/26/2008	2008.8678987	0.00089725	-1.0430719101	2008.26
0.0	NODE_0000255	0.00696525	A/Uganda/MUWRP-042/2008	2008.90622861	0.00110475	-1.0430719101	2008.26
0.0	NODE_0000255	0.00832325	A/Kyrgyzstan/WRAIR1255P/2008	2008.91991786	0.000701625	-1.0430719101	2008.26
0.0	NODE_0000255	0.00558825	A/Paris/458/2008	2008.91991786	0.000534125	-1.0430719101	2008.26
0.0	NODE_0000255	0.00468825	A/Singapore/631/2008	2008.92265572	0.00031175	-1.0430719101	2008.26
